_DialogCode,_Chapter,_Name,_Comment,_Text
Chapter_3-0052400,The-Moon-Prince,"Esmeray [Teeth Smile]:
",,"	Wh-WHAT?! NO! I was NOT– rizzing ANYONE! You're just weird to interpret it that way!
"
Chapter_3-0052700,The-Moon-Prince,"Narration:
",,"	You two continue to laugh and talk more on the rooftop.
"
Chapter_3-0052900,The-Moon-Prince,"Narration:
",,"After you finish laughing, you look past the iron fence of the rooftop and at the sky.
"
Chapter_3-0053100,The-Moon-Prince,"[Esmeray Genuine]
",,"[Esmeray Genuine]
"
Chapter_3-0053400,The-Moon-Prince,"Player:
",,"The sky does look like blue sugar.
"
Chapter_3-0053700,The-Moon-Prince,"Narration [Esmeray Neutral]:
",,"	Esmeray's eyes widen, and he whips his head towards you.
"
Chapter_3-0054000,The-Moon-Prince,"Esmeray:
",,"H-Huh?
"
Chapter_3-0054300,The-Moon-Prince,"Player:
",,"I overheard you singing earlier, and also before…
"
Chapter_3-0054500,The-Moon-Prince,"Player:
",,"…Wanna talk about it? 
"
Chapter_3-0054700,The-Moon-Prince,"Player:
",,"I-I mean, you don't have to, of course!
"
Chapter_3-0054900,The-Moon-Prince,"Player:
",,"I was just thinking, I mean, we are friends now, so…
"
Chapter_3-0055100,The-Moon-Prince,"Player:
",,"B-But of course, you don't have to, a-and if you want to then feel free to take all the time you need, and stuff…
"
Chapter_3-0055300,The-Moon-Prince,"Player:
",,"Esmeray: 
"
Chapter_3-0055400,The-Moon-Prince,"Player:
",,"	…
"
Chapter_3-0055600,The-Moon-Prince,"Player:
",,"	…
"
Chapter_3-0055800,The-Moon-Prince,"Player:
",,"F…friends?
"
Chapter_3-0056000,The-Moon-Prince,"Player:
",,"…
"
Chapter_3-0056200,The-Moon-Prince,"Player:
",,"Okay, I do want to say this to someone, at least…
"
Chapter_3-0056500,The-Moon-Prince,"Narration:
",,"You patiently wait for him to keep talking.
"
Chapter_3-0056700,The-Moon-Prince,"Narration:
",,"After a couple moments of silence, Esmeray clears his throat.
"
Chapter_3-0057000,The-Moon-Prince,"Esmeray:
",,"Ahem… When…… when I was in elementary school, I had a lot of people who thought I was like an alien because I was shorter than the average height and had weird looking ears.
"
Chapter_3-0057200,The-Moon-Prince,"Esmeray:
",,"	And s-so, in middle school, I decided to change things up a bit.
"
Chapter_3-0057400,The-Moon-Prince,"Esmeray:
",,"	Grew my hair out, changed my style, learned how to accessorize.
"
Chapter_3-0057600,The-Moon-Prince,"Esmeray:
",,"I learned about social cues, read some comics, watched some movies where the main character undergoes a transformation and suddenly they know how to talk to people, and how to get them to like them.
"
Chapter_3-0057800,The-Moon-Prince,"Esmeray:
",,"	So, I tried some of the lines from the movies and comics out.
"
Chapter_3-0058000,The-Moon-Prince,"Esmeray:
",,"	A-And it worked! People… They started to like me.
"
Chapter_3-0058200,The-Moon-Prince,"Esmeray:
",,"	My growth spurt helped me out too – I stood out from the crowd, in a good way.
"
Chapter_3-0058400,The-Moon-Prince,"Esmeray:
",,"All of a sudden, people stopped calling me names like alien boy, weirdo, and bozo, and they called me things like a prince, a cool guy.
"
Chapter_3-0058600,The-Moon-Prince,"Esmeray:
",,"	…
"
Chapter_3-0058800,The-Moon-Prince,"Esmeray:
",,"	And I liked it, my changes.
"
Chapter_3-0059000,The-Moon-Prince,"Esmeray:
",,"	And I thought it would stay that way, but…
"
Chapter_3-0059300,The-Moon-Prince,"Player:
",,"	…
"
Chapter_3-0059600,The-Moon-Prince,"Esmeray:
",,"	So, I started going out with some people.
"
Chapter_3-0059800,The-Moon-Prince,"Esmeray:
",,"At first, it was crazy to me: people actually liked me, I was actually someone attractive to them. My ways of communication were working, and stuff. 
"
Chapter_3-0060000,The-Moon-Prince,"Esmeray:
",,"	Like, whoa, intimate connection? Me?
"
Chapter_3-0060200,The-Moon-Prince,"Esmeray:
",,"And it was okay, but like, some people ended up ending our relationship because I wasn't who they thought I was.
"
Chapter_3-0060400,The-Moon-Prince,"Esmeray:
",,"	I mean, who wanted a dinosaur-loving, closeted emo-musician guy?
"
Chapter_3-0060600,The-Moon-Prince,"Esmeray:
",,"	But others gave me hope!
"
Chapter_3-0060800,The-Moon-Prince,"Esmeray:
",,"There was a guy I went out with, and he really appreciated me. I felt seen, and loved, genuinely. For the first time in a while.
"
Chapter_3-0061000,The-Moon-Prince,"Esmeray:
",,"	We ended up breaking it off because he said his parents were strict.
"
Chapter_3-0061200,The-Moon-Prince,"Esmeray:
",,"	Or at least, that's what he said to my face.
"
Chapter_3-0061400,The-Moon-Prince,"Esmeray:
",,"	…
"
Chapter_3-0061700,The-Moon-Prince,"Player:
",,"	…
"
Chapter_3-0062000,The-Moon-Prince,"Esmeray [Angry]:
",,"…Turns out he was making fun of me to his friends the entire time we were dating. I found out because this girl I knew showed me a video of him talking to her and their other friends.
"
Chapter_3-0062200,The-Moon-Prince,"Esmeray [Angry]:
",,"I was heartbroken, angry… I mean, how could he blatantly lie to me like that and still be okay? Why… Why was I left with all the negatives?
"
Chapter_3-0062500,The-Moon-Prince,"Narration:
",,"You begin to pat Esmeray on the back, seeing him so sad and agitated. He calms down, thanking you quietly.
"
Chapter_3-0062800,The-Moon-Prince,"Esmeray [Neutral]:
",,"*inhale* Anyways, that girl and I ended up getting close because she told me about how she left the friend group and she was there for me.
"
Chapter_3-0063000,The-Moon-Prince,"Esmeray [Neutral]:
",,"	I healed, and then I thought that maybe she was the one, ya know?
"
Chapter_3-0063300,The-Moon-Prince,"Esmeray [Angry]:
",,"	But then, it went to shit.
"
Chapter_3-0063500,The-Moon-Prince,"Esmeray [Angry]:
",,"This girl, she was really toxic. As in she didn't let me see other people, but she could see a lot of others?
"
Chapter_3-0063700,The-Moon-Prince,"Esmeray [Angry]:
",,"And she gaslit me often, made me emotionally dependent on her, and my mental health tanked.
"
Chapter_3-0063900,The-Moon-Prince,"Esmeray [Angry]:
",,"I felt choked, and scared, and honestly, I was really disappointed: in her, myself, and just the humans around me for being so… inhumane.
"
Chapter_3-0064200,The-Moon-Prince,"Esmeray [Unamused]:
",,"I just… wanted to breathe again. So, I left her, left the school I was at, and transferred here. Blocked everyone I knew, and I hoped that I could start anew.
"
Chapter_3-0064500,The-Moon-Prince,"Esmeray [Neutral 1]:
",,"And I think I did, at least. No one seems to hate me here – just a lot of admiration. …But you never know.
"
Chapter_3-0064700,The-Moon-Prince,"Esmeray [Neutral 1]:
",,"So I wanted to hide everything: never get close to anyone here, never tell anyone my story… but you…
"
Chapter_3-0065000,The-Moon-Prince,"Esmeray [Genuine]:
",,"	You… actually seem to care for me…
"
Chapter_3-0065200,The-Moon-Prince,"Esmeray [Genuine]:
",,"	…Thanks, for listening…
"
Chapter_3-0065500,The-Moon-Prince,"Narration:
",,"	Looks like you were right: Esmeray didn't really have genuine friends of his own, so you 
"
Chapter_3-0065600,The-Moon-Prince,"Narration:
",,"decided it was time to change that.
"
Chapter_3-0065800,The-Moon-Prince,"Narration:
",,"	You make direct eye contact with Esmeray.
"
Chapter_3-0066100,The-Moon-Prince,"Esmeray [Unamused]:
",,"	W-what? Are you gonna accuse me of being too edgy now, or something?
"
Chapter_3-0066400,The-Moon-Prince,"Player:
",,"	Nah. I just wanted to invite you again to the Radio Club.
"
Chapter_3-0066600,The-Moon-Prince,"Player:
",,"I promise we're all nice people, and I guarantee that we're not like those people from your past. 
"
Chapter_3-0066800,The-Moon-Prince,"Player:
",,"You can leave if you don't feel like staying with us, no strings attached. I think it would be amazing if you join us. 
"
Chapter_3-0067000,The-Moon-Prince,"Player:
",,"Wanna give it a try?
"
Chapter_3-0067300,The-Moon-Prince,"Narration:
",,"	You hold out your hand, ready to receive a handshake in agreement from Esmeray.
"
Chapter_3-0067500,The-Moon-Prince,"Narration:
",,"	Esmeray stares at your hand, before his own twitches and lifts up to shake it.
"
Chapter_3-0067700,The-Moon-Prince,"Narration:
",,"	Your face breaks out into a large smile. The mood immediately becomes more lighthearted.
"
Chapter_3-0068000,The-Moon-Prince,"Player:
",,"	Great! Welcome aboard, Esme!
"
Chapter_3-0068300,The-Moon-Prince,"Esmeray [Smile]:
",,"	…W-wait, Esme? I did NOT agree to this, what the f–
"
Chapter_3-0068600,The-Moon-Prince,"Narration [Esmeray Teeth Smile]:
",,"While laughing at him, you give him a set day and time for him to come to the Radio Club, as he continues to protest against your silly, stupid nickname.
"
Chapter_3-0068800,The-Moon-Prince,"[Proceed to next scene]
",,"[Proceed to next scene]
"
Chapter_3-0069000,The-Moon-Prince,"[Music Room Basic + Printer + Mic + Laptop]
",,"[Music Room Basic + Printer + Mic + Laptop]
"
Chapter_3-0069100,The-Moon-Prince,"[Kyo_FP_Bruh, Atria2_Nervous, and Skye_Default]
",,"[Kyo_FP_Bruh, Atria2_Nervous, and Skye_Default]
"
Chapter_3-0069400,The-Moon-Prince,"Narration:
",,"Today's finally the day.
"
Chapter_3-0069600,The-Moon-Prince,"Narration:
",,"You take a deep breath, anxiously looking at the door, trying to spot the familiar shade of dark turquoise hair.
"
Chapter_3-0069800,The-Moon-Prince,"Narration:
",,"Atria and Skye are just as nervous: Atria is fiddling with their star clips while Skye pushes up her glasses, the light reflecting off of them and covering her eyes.
"
Chapter_3-0070000,The-Moon-Prince,"Narration:
",,"In the corner stands Kyo, looking at the clock's second hand as it moves in its consistent rhythm.
"
Chapter_3-0070200,The-Moon-Prince,"Narration:
",,"*tick tick tick tick…*
"
Chapter_3-0070400,The-Moon-Prince,"Narration:
",,"Kyo sighs.
"
Chapter_3-0070700,The-Moon-Prince,"Kyo:
",,"	When's this guy gonna be here?
"
Chapter_3-0071000,The-Moon-Prince,"Player:
",,"	He'll be here soon, y'all. Don't worry.
"
Chapter_3-0071300,The-Moon-Prince,"Narration:
",,"Atria and Skye turn to look at you with relieved faces, the tense silence of the room finally broken.
"
Chapter_3-0071600,The-Moon-Prince,"Skye:
",,"	W-We're not worried! Y-you are!
"
Chapter_3-0071900,The-Moon-Prince,"Narration:
",,"	You laugh at Skye's poor excuse.
"
Chapter_3-0072200,The-Moon-Prince,"Player:
",,"	Haha, yeah, I am.
"
Chapter_3-0072500,The-Moon-Prince,"Narration:
",,"	Before you can elaborate, you hear footsteps approaching the door.
"
Chapter_3-0072700,The-Moon-Prince,"Narration:
",,"	All heads in the room turn to the door.
"
Chapter_3-0072900,The-Moon-Prince,"Narration:
",,"	There it is: that dark turquoise hair.
"
Chapter_3-0073100,The-Moon-Prince,"[Remove all sprites]
",,"[Remove all sprites]
"
Chapter_3-0073200,The-Moon-Prince,"[Esmeray Neutral (Centered)]
",,"[Esmeray Neutral (Centered)]
"
Chapter_3-0073400,The-Moon-Prince,"Narration:
",,"	In walks Esmeray, his face blank, scanning the room before his eyes land on you.
"
Chapter_3-0073600,The-Moon-Prince,"Narration:
",,"Immediately, you stand up and go to his side, before making jazz hands in his direction while facing the rest of your group.
"
Chapter_3-0073800,The-Moon-Prince,"[Proceed to two choices: <Introduce Esmeray> or <Wait for Esmeray to introduce themselves>]
",,"[Proceed to two choices: <Introduce Esmeray> or <Wait for Esmeray to introduce themselves>]
"
Chapter_3-0074000,The-Moon-Prince,"[Choice 1: Introduce Esmeray]
",,"[Choice 1: Introduce Esmeray]
"
Chapter_3-0074200,The-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0074400,The-Moon-Prince,"[Choice 2: Wait for Esmeray to introduce themselves]
",,"[Choice 2: Wait for Esmeray to introduce themselves]
"
Chapter_3-0074700,The-Moon-Prince,"Narration:
",,"	You want to let Esmeray introduce himself, and do jazz hands to start it off.
"
Chapter_3-0074900,The-Moon-Prince,"Narration:
",,"	Really, you're just doing jazz hands in awkward silence…
"
Chapter_3-0075100,The-Moon-Prince,"Narration:
",,"…
"
Chapter_3-0075300,The-Moon-Prince,"Narration:
",,"...What are you doing right now? Lol.
"
Chapter_3-0075500,The-Moon-Prince,"Narration:
",,"	You cough awkwardly at the silence before slowly putting your hands down.
"
Chapter_3-0075700,The-Moon-Prince,"Narration:
",,"	You clear your throat again, desperate to get out of this situation.
"
Chapter_3-0075800,The-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0076100,The-Moon-Prince,"Player:
",,"Here he is! Y'all, I want you to meet Esme– I mean Esmeray, our school's lovely playboy and the composer of our music for the Radio Club! Esmeray, meet the club!
"
Chapter_3-0076300,The-Moon-Prince,"[Move Esmeray to right]
",,"[Move Esmeray to right]
"
Chapter_3-0076400,The-Moon-Prince,"[Atria1_Happy and Skye_Smile on left]
",,"[Atria1_Happy and Skye_Smile on left]
"
Chapter_3-0076700,The-Moon-Prince,"Narration:
",,"Atria waves shyly, while Skye pushes up her glasses further and gives a cool nod directed to Esmeray.
"
Chapter_3-0076900,The-Moon-Prince,"[Remove Atria and Skye]
",,"[Remove Atria and Skye]
"
Chapter_3-0077000,The-Moon-Prince,"[Kyo_FP_Neutral on right]
",,"[Kyo_FP_Neutral on right]
"
Chapter_3-0077300,The-Moon-Prince,"Narration:
",,"Kyo scans Esmeray up and down before looking at the chalkboard in the classroom, eyeing the UFO and smiling fondly.
"
Chapter_3-0077500,The-Moon-Prince,"[Remove Kyo]
",,"[Remove Kyo]
"
Chapter_3-0077600,The-Moon-Prince,"[Esmeray Genuine]
",,"[Esmeray Genuine]
"
Chapter_3-0077900,The-Moon-Prince,"Narration:
",,"	Esmeray raises his hand in greeting.
"
Chapter_3-0078200,The-Moon-Prince,"Esmeray:
",,"	Yo. Esmeray, he/they.
"
Chapter_3-0078500,The-Moon-Prince,"Narration:
",,"	The room goes quiet again.
"
Chapter_3-0078700,The-Moon-Prince,"Narration:
",,"	You're really sick of trying to be an extrovert in these awkward situations.
"
Chapter_3-0078900,The-Moon-Prince,"Narration:
",,"	Before you can say another word, however, Atria suddenly stands up.
"
Chapter_3-0079100,The-Moon-Prince,"[Move Esmeray to right]
",,"[Move Esmeray to right]
"
Chapter_3-0079200,The-Moon-Prince,"[Atria2_Happy and Skye_Smile2 on left]
",,"[Atria2_Happy and Skye_Smile2 on left]
"
Chapter_3-0079500,The-Moon-Prince,"Atria:
",,"	*Ahem*
"
Chapter_3-0079700,The-Moon-Prince,"Atria:
",,"	W-WELCOME, ESMERAY, TO THE RADIO CLUB! I-I'M ATRIA, THEY/THEM.
"
Chapter_3-0080000,The-Moon-Prince,"Skye:
",,"I-I'M SKYE, SHE/THEY, AND THESE ARE MY OTHER FRIENDS AND MEMBERS OF THE CLUB. T-TREAT THEM WELL, D-DUDE!
"
Chapter_3-0080300,The-Moon-Prince,"Narration:
",,"	Skye gestures to the air next to her.
"
Chapter_3-0080500,The-Moon-Prince,"Narration:
",,"	Esmeray looks at the air, then at you, with a confused expression.
"
Chapter_3-0080700,The-Moon-Prince,"Narration:
",,"	He looks back at the air, and slowly nods in greeting.
"
Chapter_3-0080900,The-Moon-Prince,"Narration:
",,"	Skye's face brightens up.
"
Chapter_3-0081200,The-Moon-Prince,"Atria:
",,"N-Now that we're all introduced, we will now start the induction ceremony. Player said that you would be a great ally to our cause to save humanity as we know it.
"
Chapter_3-0081400,The-Moon-Prince,"[Remove Atria and Skye]
",,"[Remove Atria and Skye]
"
Chapter_3-0081500,The-Moon-Prince,"[Kyo_FP_Cheerful]
",,"[Kyo_FP_Cheerful]
"
Chapter_3-0081800,The-Moon-Prince,"Kyo:
",,"Lmao, you said that, Player? You're a weirdo too, hahaha.
"
Chapter_3-0082100,The-Moon-Prince,"Player:
",,"What? I-I didn't say that, I think?? I–
"
Chapter_3-0082300,The-Moon-Prince,"[Remove Kyo]
",,"[Remove Kyo]
"
Chapter_3-0082400,The-Moon-Prince,"[Atria2_Happy and Skye_Smile2 on left]
",,"[Atria2_Happy and Skye_Smile2 on left]
"
Chapter_3-0082700,The-Moon-Prince,"Narration:
",,"You're cut off by Atria, who is too busy immersing in their role right now.
"
Chapter_3-0082900,The-Moon-Prince,"Narration:
",,"Atria: 
"
Chapter_3-0083000,The-Moon-Prince,"Narration:
",,"Therefore, we have to ask you…
"
Chapter_3-0083300,The-Moon-Prince,"Skye:
",,"Esmeray, do you solemnly swear to  promise to uphold the values of honor, truth, and transparency between fellow members? To join the club and fight the dark souls of corruption of the students through the power of voice and music? To not rest, until humanity is purified of evil, deceit, and misinformation?
"
Chapter_3-0083600,The-Moon-Prince,"Narration:
",,"	The room becomes silent again after the two of them speak up.
"
Chapter_3-0083800,The-Moon-Prince,"Narration:
",,"	You sweatdrop, looking at Esmeray cautiously while trying not to burst out laughing.
"
Chapter_3-0084000,The-Moon-Prince,"[Remove Atria and Skye]
",,"[Remove Atria and Skye]
"
Chapter_3-0084100,The-Moon-Prince,"[Esmeray Neutral (centered)]
",,"[Esmeray Neutral (centered)]
"
Chapter_3-0084400,The-Moon-Prince,"Narration:
",,"	Esmeray's face is blank, eyeing the two in front of him.
"
Chapter_3-0084600,The-Moon-Prince,"Narration:
",,"	Suddenly, he lets out a low chuckle, which gradually becomes louder until he's almost cackling.
"
Chapter_3-0084900,The-Moon-Prince,"Esmeray [Amused]:
",,"	…Pft.
"
Chapter_3-0085100,The-Moon-Prince,"Esmeray [Amused]:
",,"	…PuhahaA… PftahaHAHA!
"
Chapter_3-0085400,The-Moon-Prince,"Esmeray [Teeth Smile]:
",,"	AHAhaAHahaha!
"
Chapter_3-0085600,The-Moon-Prince,"Esmeray [Teeth Smile]:
",,"	…Pft.
"
Chapter_3-0085900,The-Moon-Prince,"Esmeray [Smile 1]:
",,"	…
"
Chapter_3-0086100,The-Moon-Prince,"Esmeray [Smile 1]:
",,"S-Sure, I'll join the club and fight the dark souls of corruption of the students through the power of the club or whatever. This'll be fun.
"
Chapter_3-0086300,The-Moon-Prince,"[Esmeray Teeth Smile]
",,"[Esmeray Teeth Smile]
"
Chapter_3-0086600,The-Moon-Prince,"Narration:
",,"	On Esmeray's face is a wide, genuine smile as he continues to laugh.
"
Chapter_3-0086800,The-Moon-Prince,"Narration:
",,"	Atria and Skye are in shock, while Kyo starts to laugh along with Esmeray.
"
Chapter_3-0087000,The-Moon-Prince,"[Move Esmeray to right]
",,"[Move Esmeray to right]
"
Chapter_3-0087100,The-Moon-Prince,"[Skye_Smile2 and Atria2_Smile on left]
",,"[Skye_Smile2 and Atria2_Smile on left]
"
Chapter_3-0087400,The-Moon-Prince,"Skye:
",,"	H-Hey! It's true, the dark souls exist and need to be taken down!
"
Chapter_3-0087700,The-Moon-Prince,"Narration:
",,"	As she talks, Skye motions a punch into her palm.
"
Chapter_3-0088000,The-Moon-Prince,"Atria:
",,"	Y-Yeah! Don't underestimate our drive to help the poor students of ILUNA Academy!
"
Chapter_3-0088300,The-Moon-Prince,"Narration:
",,"	Esmeray just nods, as if he is in total agreement.
"
Chapter_3-0088500,The-Moon-Prince,"Narration:
",,"Atria and Skye continue to talk loudly, and eventually the three of them start to converse about their interests and such.
"
Chapter_3-0088700,The-Moon-Prince,"Narration:
",,"You watch the scene fondly. Finally, the club is complete!"
