_DialogCode,_Chapter,_Name,_Comment,_Text
Chapter_2-0052200,Shrewd-Dreamer,"Player:
",,"Whoa, you don’t have to leave. We don’t have to talk about ghosts if you don’t want to.
"
Chapter_2-0052400,Shrewd-Dreamer,"[Kyo_FP_Default]
",,"[Kyo_FP_Default]
"
Chapter_2-0052700,Shrewd-Dreamer,"Narration:
",,"Kyo rolls his eyes, waving off your silent apology while moving to leave the room.
"
Chapter_2-0053000,Shrewd-Dreamer,"Kyo:
",,"What? No, I just remembered I got shit to do, hold down the fort for me will you?
"
Chapter_2-0053300,Shrewd-Dreamer,"Player:
",,"Aren't you gonna help me convince Skye to join the club?
"
Chapter_2-0053600,Shrewd-Dreamer,"Narration:
",,"Kyo raises an eyebrow at you, stopping before opening the clubroom door, face set in a deadpan.
"
Chapter_2-0053900,Shrewd-Dreamer,"Kyo:
",,"You think my caustic ass'll help convince her to join?
"
Chapter_2-0054200,Shrewd-Dreamer,"Narration:
",,"You wince slightly, remembering Kyo impulsively ribbing Skye just this morning. She didn’t seem to take offence, but maybe exposing her too much to Kyo's sharp tongue too early would be ill-advised.
"
Chapter_2-0054500,Shrewd-Dreamer,"Player:
",,"Don’t you wanna stick around to at least greet her?
"
Chapter_2-0054800,Shrewd-Dreamer,"Kyo:
",,"When’s she coming? Does she even know where the clubroom is?
"
Chapter_2-0055100,Shrewd-Dreamer,"Narration:
",,"Silence envelops the room as his question settles, before you groan in frustration, bringing your hand up to cover your face. Kyo's laughter rings throughout the room, the annoying gremlin finding pleasure in your misery.
"
Chapter_2-0055400,Shrewd-Dreamer,"Player:
",,"I forgot to tell her that we’re using the music room this morning…
"
Chapter_2-0055700,Shrewd-Dreamer,"Kyo:
",,"You better go find her then, I’m dealing with my shit first.
"
Chapter_2-0056000,Shrewd-Dreamer,"Narration:
",,"Kyo shrugs, casually slipping out of the room and leaving you alone with your thoughts.
"
Chapter_2-0056200,Shrewd-Dreamer,"[Kyo Sprite Disappears]
",,"[Kyo Sprite Disappears]
"
Chapter_2-0056500,Shrewd-Dreamer,"Player:
",,"…
"
Chapter_2-0056800,Shrewd-Dreamer,"Narration:
",,"You sigh in exasperation, finally standing up to go and find Skye, wherever it is she could be. 
"
Chapter_2-0057000,Shrewd-Dreamer,"Narration:
",,"You make your way to the door, opening it before noticing something in the corner of your eye.
"
Chapter_2-0057200,Shrewd-Dreamer,"Narration:
",,"You snap your head in surprise, chasing the glimpse of bright neon shapes before it disappears behind the blink of your eyelids.
"
Chapter_2-0057400,Shrewd-Dreamer,"Narration:
",,"You stare at where you thought you saw… whatever it was you thought you saw, furrowing your brows at the wall. You could’ve sworn–
"
Chapter_2-0057700,Shrewd-Dreamer,"???:
",,"Player!
"
Chapter_2-0058000,Shrewd-Dreamer,"Narration:
",,"A voice calls out to you from the hallway right outside the door you just opened, snapping you out of your thoughts.
"
Chapter_2-0058200,Shrewd-Dreamer,"[Skye_Default]
",,"[Skye_Default]
"
Chapter_2-0058500,Shrewd-Dreamer,"Player:
",,"Skye! You’re here?
"
Chapter_2-0058800,Shrewd-Dreamer,"Narration:
",,"You blurt out her name in surprise, instinctively opening the clubroom door further and stepping back to allow the dark haired girl to step inside. She looks around the room, raising her brow curiously.
"
Chapter_2-0059100,Shrewd-Dreamer,"Skye:
",,"Of course, I did promise I would come.
"
Chapter_2-0059400,Shrewd-Dreamer,"Player:
",,"How’d you find the clubroom? I forgot to tell you where it was this morning…
"
Chapter_2-0059700,Shrewd-Dreamer,"Narration:
",,"Skye waves off your question, turning to look at you curiously.
"
Chapter_2-0060000,Shrewd-Dreamer,"Skye:
",,"The clubrooms are almost always on the first floor. I was just walking around to look when I saw you at the door… Were you looking at something?
"
Chapter_2-0060300,Shrewd-Dreamer,"Player:
",,"Huh?
"
Chapter_2-0060600,Shrewd-Dreamer,"Skye:
",,"You looked a little out of it. I saw you for quite a little bit before calling you.
"
Chapter_2-0060900,Shrewd-Dreamer,"Narration:
",,"You look back at the wall, pursing your lips thoughtfully before shaking your head.
"
Chapter_2-0061200,Shrewd-Dreamer,"Player:
",,"Was nothing, probably just tired. I’m glad you came by! I wasn’t sure if you would, uhh, after…
"
Chapter_2-0061500,Shrewd-Dreamer,"Narration:
",,"You trail off a little, cursing yourself for bringing up the grim situation from the afternoon. You thought you were getting better at not putting your foot in your mouth, yet here you are, swallowing your whole fucking shoe.
"
Chapter_2-0061700,Shrewd-Dreamer,"Narration:
",,"A short silence comes after the words awkwardly dry up in your mouth, making you sweat bullets. Skye picks up on the conversation, moving deeper inside the room and casually settling herself on one of the chairs.
"
Chapter_2-0062000,Shrewd-Dreamer,"Skye:
",,"The graffiti’s gone.
"
Chapter_2-0062300,Shrewd-Dreamer,"Player:
",,"What?
"
Chapter_2-0062600,Shrewd-Dreamer,"Narration:
",,"You blink bewilderedly. Skye shrugs, casually leaning her head on her arm settled on the table.
"
Chapter_2-0062900,Shrewd-Dreamer,"Skye:
",,"The class left for gym class a little bit after lunch and by the time we came back, poof, it just…disappeared. 
"
Chapter_2-0063100,Shrewd-Dreamer,"Skye:
",,"The teachers figured it was a temporary prank someone was pulling. They’re still looking for the culprit, but nothing points to it being anyone in class, considering that we were all accounted for at gym…
"
Chapter_2-0063400,Shrewd-Dreamer,"Player:
",,"And… those guys that were bothering you?
"
Chapter_2-0063700,Shrewd-Dreamer,"Skye:
",,"Well they didn’t apologise, but they did look pretty pissed that it was pretty clearly not me.
"
Chapter_2-0064000,Shrewd-Dreamer,"Narration:
",,"Skye shrugs faux casually. It's difficult to figure out what she's thinking. She seems a little bit more closed off than she was this morning.
"
Chapter_2-0064300,Shrewd-Dreamer,"Skye:
",,"Anyway, you don’t have to worry about those idiots, they’re way more of a nuisance then they are actually troubling. My class is filled with a lot of kind and friendly people, so their voices get drowned out most of the time.
"
Chapter_2-0064600,Shrewd-Dreamer,"Narration:
",,"Skye smiles at you reassuringly, looking up from her previously contemplative pose.
"
Chapter_2-0064900,Shrewd-Dreamer,"Skye:
",,"Now, why don’t we discuss your club? It’s what you invited me here for right?
"
Chapter_2-0065200,Shrewd-Dreamer,"Player:
",,"Yeah… about joining…
"
Chapter_2-0065500,Shrewd-Dreamer,"Skye:
",,"Still not too sure that’d be necessary.
"
Chapter_2-0065700,Shrewd-Dreamer,"Skye:
",,"If all you need is another voice to help in broadcasting, or even if you need some journalist help to find some news, I’ll be happy to help out on a more occasional, freelance basis. As long as I’m given some credit for the work, of course.
"
Chapter_2-0066000,Shrewd-Dreamer,"Narration:
",,"You scratch your head in confusion. If Skye was willing to help the club, why not just join and get the benefit of having an after school sanctioned activity? You open your mouth to ask when the sound of the clubroom door opening catches both of your attention.
"
Chapter_2-0066200,Shrewd-Dreamer,"[Atria1_Happy appears]
",,"[Atria1_Happy appears]
"
Chapter_2-0066500,Shrewd-Dreamer,"Atria:
",,"Good evening!
"
Chapter_2-0066700,Shrewd-Dreamer,"[Atria1_Timid]
",,"[Atria1_Timid]
"
Chapter_2-0067000,Shrewd-Dreamer,"Narration:
",,"Atria’s eyes widen as she notices Skye’s presence in the room, her surprised expression quickly turning to a bashful smile. Atria shuffles quietly into the room, clearly apprehensive but still trying her best to be welcoming.
"
Chapter_2-0067300,Shrewd-Dreamer,"Atria:
",,"Oh! H-hello, do we have a new recruit?
"
Chapter_2-0067600,Shrewd-Dreamer,"Player:
",,"Umm, not necessarily…
"
Chapter_2-0067900,Shrewd-Dreamer,"Narration:
",,"Atria looks at you questioningly, moving closer to the table and placing her things on it. She fidgets awkwardly with her things before looking up at Skye, smiling uncertainly towards the taller girl.
"
Chapter_2-0068200,Shrewd-Dreamer,"Atria:
",,"I’m Atria. Umm, i-it’s nice to meet you. I’m a… a new member
"
Chapter_2-0068300,Shrewd-Dreamer,"Atria:
",,"of the club too.
"
Chapter_2-0068600,Shrewd-Dreamer,"Skye:
",,"S-Skye. I– well, I haven’t really– I’m not too sure about joining
"
Chapter_2-0068700,Shrewd-Dreamer,"Skye:
",,"really…
"
Chapter_2-0069000,Shrewd-Dreamer,"Narration:
",,"Atria’s stumbling responses were sort of expected, but Skye’s stuttering prompts a raised eyebrow from you, confused at her sudden inarticulateness. Noticing your expression, she huffs indignantly, hissing her next words quietly at you.
"
Chapter_2-0069300,Shrewd-Dreamer,"Skye:
",,"Seeing new faces makes me anxious sometimes! You and your friend definitely caught me off guard this morning…
"
Chapter_2-0069600,Shrewd-Dreamer,"Player:
",,"Oh yeah, you met Kyo this morning. Sorry he couldn’t be here, he stepped out just now.
"
Chapter_2-0069900,Shrewd-Dreamer,"Skye:
",,"Oh. That’s fine, I didn’t bring any of my friends here either. Communication isn’t easy when other parties can’t easily talk to or even see one another.
"
Chapter_2-0070200,Shrewd-Dreamer,"Narration:
",,"You laugh awkwardly remembering Skye’s…friends. It might be a little awkward, navigating Skye’s…eccentricities, but you feel like it would work out… you might have to invest in a sturdier poker face soon though.
"
Chapter_2-0070400,Shrewd-Dreamer,"Narration:
",,"Atria tilts her head in confusion, unaware of all that happened that day.
"
Chapter_2-0070600,Shrewd-Dreamer,"Narration:
",,"Skye flushes brightly, before turning back to the now confused but still shyly smiling Atria. She coughs awkwardly, bringing the discussion back to focus.
"
Chapter_2-0070900,Shrewd-Dreamer,"Skye:
",,"Anyway, like I said, I’m not sure if joining the club would be beneficial for everyone involved. I’d be happy to help y'all out in general though, you seem like really nice people, mhm.
"
Chapter_2-0071200,Shrewd-Dreamer,"Atria:
",,"O-Oh, that’s too bad. I’m sure you’d be a great new member.
"
Chapter_2-0071500,Shrewd-Dreamer,"Player:
",,"I agree, that’s kinda why I invited you in the first place. I’m happy that you’re willing to help us generally, but honestly, I’d like you to stick around. I think we’d all get along great.
"
Chapter_2-0071700,Shrewd-Dreamer,"[Skye_Sad] 
",,"[Skye_Sad] 
"
Chapter_2-0072000,Shrewd-Dreamer,"Narration:
",,"Skye seems to flinch at your words, her previous light-hearted expression disappearing in an instant. She looks away from you and Atria, clearly uncomfortable. 
"
Chapter_2-0072200,Shrewd-Dreamer,"Narration:
",,"Your eyebrows furrow with worry, you share a glance with Atria, who is now frowning as well.
"
Chapter_2-0072500,Shrewd-Dreamer,"Player:
",,"Can I ask why you… don’t want to join us? You did mention you hadn’t signed up for any other club yet, and you don’t seem to be against the idea in general.
"
Chapter_2-0072800,Shrewd-Dreamer,"Skye:
",,"I-I'm a very busy woman. I can't just start up a new club out of nowhere! After all, who would conduct my campaigns, and…
"
Chapter_2-0073100,Shrewd-Dreamer,"Narration:
",,"Skye doesn't sound convincing, even to herself. She slumps in her chair, sighing tiredly, running her hand through her hair nervously.
"
Chapter_2-0073400,Shrewd-Dreamer,"Skye:
",,"I-It’d just be easier for all of us. You wouldn’t have to deal with me too regularly, and we get to go our own ways.
"
Chapter_2-0073700,Shrewd-Dreamer,"Narration:
",,"A short silence comes after her words. You’re shocked that the cheerful girl from this morning had given you such a self-depreciating answer. Atria, having no basis for the girl's personality, shyly answers, noticing the tense mood.
"
Chapter_2-0074000,Shrewd-Dreamer,"Atria:
",,"I understand, I never really got on with people very easily
"
Chapter_2-0074100,Shrewd-Dreamer,"Atria:
",,"either.
"
Chapter_2-0074400,Shrewd-Dreamer,"Narration:
",,"Atria smiles awkwardly, trying to reassure the clearly struggling Skye.
"
Chapter_2-0074600,Shrewd-Dreamer,"Narration:
",,"You appreciate her support in this situation. It helps ground you a little, having someone else's perspective on this. Skye shakes her head, dismissing the notion.
"
Chapter_2-0074900,Shrewd-Dreamer,"Skye:
",,"No no, you’re both really nice, I tend to not work well with others. People tend to be really uncomfortable around me, and even if you didn’t mind tolerating me, I’ll just bring the mood down. Clubwork and community stuff like this never really suited me.
"
Chapter_2-0075100,Shrewd-Dreamer,"[Atria1_Sad Sprite] 
",,"[Atria1_Sad Sprite] 
"
Chapter_2-0075400,Shrewd-Dreamer,"Narration:
",,"Your face scrunches at hearing the familiar narrative from this afternoon, discomfort growing at hearing Skye parroting her aggressors.
"
Chapter_2-0075700,Shrewd-Dreamer,"Player:
",,"Is this about what those people said on break? If it is, I think we should be able to find out on our own whether or not we get along. I know we just met this morning, but I think you're pretty great.
"
Chapter_2-0076000,Shrewd-Dreamer,"Skye:
",,"You don't get it, everyone gets tired of me eventually. This isn't about what those idiots think, it's just a fact. I like to keep whatever amicable acquaintances I have and I do that by keeping some distance.
"
Chapter_2-0076300,Shrewd-Dreamer,"Narration:
",,"Her voice is wrought with agitation and yours, unfortunately, rises in return. Your discomfort turns to upset at the thought of your possible friend thinking so poorly of herself, and by extension, of everyone else around her.
"
Chapter_2-0076600,Shrewd-Dreamer,"Player:
",,"I think you're being a little unfair here. I'd be more comfortable with your decision if you just weren't sure of the club itself, or if you're not comfortable with interacting too closely with what would be veritable strangers.
"
Chapter_2-0076800,Shrewd-Dreamer,"Player:
",,"But, what's happening is that you're refusing to give us any credit! You're so sure we're like those assholes that you won't give us a chance to even form our own opinions!
"
Chapter_2-0077100,Shrewd-Dreamer,"Skye:
",,"That's not what I'm saying at all! I'm just telling you it's not gonna work out!
"
Chapter_2-0077300,Shrewd-Dreamer,"Skye:
",,"Maybe it is about those guys, but didn't you hear them? I talk weird, I talk too much, I'm annoying, people can't see Pio-chan and the others and they hate it when I talk to 'em. This stuff isn't just a them thing! 
"
Chapter_2-0077600,Shrewd-Dreamer,"Narration:
",,"Skye’s arguments, having reached a fever pitch, suddenly tapers off. She looks to your side where Atria is before blowing out a huge sigh, agitation slowly bleeding out of her. 
"
Chapter_2-0077800,Shrewd-Dreamer,"[Atria2_Timid]
",,"[Atria2_Timid]
"
Chapter_2-0078000,Shrewd-Dreamer,"Narration:
",,"You turn to look at Atria, who looks almost frozen in panic. The blonde was not at all prepared to see her possible new friends fighting, especially so close after her own falling out with her previous awful friends not that long ago.
"
Chapter_2-0078200,Shrewd-Dreamer,"Narration:
",,"Skye looks away, still perturbed by your argument but no longer so fired up, leaving her sounding just… painfully tired.
"
Chapter_2-0078400,Shrewd-Dreamer,"[Skye_Default]
",,"[Skye_Default]
"
Chapter_2-0078700,Shrewd-Dreamer,"Skye:
",,"Things are just way simpler if I'm not around most other people. I'm easier to digest in small doses, so you'll get tired of me too, sooner or later. I'm better off spending time with my friends anyway, and I can't do that with other people around. They look at me like I'm crazy.
"
Chapter_2-0079000,Shrewd-Dreamer,"Narration:
",,"Her joke dies an awkward death. You’re not ready to meet her eyes and you aren’t really sure what to say.
"
Chapter_2-0079200,Shrewd-Dreamer,"Narration:
",,"You want to apologise for getting so worked up and for butting in where your opinions may not be wanted, but you don’t like that she thinks so badly of herself.
"
Chapter_2-0079500,Shrewd-Dreamer,"Skye:
",,"I think we’re all a bit tense right now, maybe this wasn’t such a good idea. I-I’m just gonna go.
"
Chapter_2-0079800,Shrewd-Dreamer,"Narration:
",,"You whip your head back to her, eyes widening.  You open your mouth to call out and clear things up, but a voice stops you from doing so.
"
Chapter_2-0080000,Shrewd-Dreamer,"[Atria2_Sad]
",,"[Atria2_Sad]
"
Chapter_2-0080300,Shrewd-Dreamer,"Atria:
",,"W-wait!
"
Chapter_2-0080600,Shrewd-Dreamer,"Narration:
",,"Atria quickly gets up from her chair, grabbing Skye’s hand to prevent her from leaving. The timid girl holds the limb, trembling, lips pursed tightly as tears prick her eyes.
"
Chapter_2-0080900,Shrewd-Dreamer,"Atria:
",,"Player’s just worried about you. I-I am too. It’s not right that people’ve made you think that you don’t get to have friends, j-just because you’re a little different.
"
Chapter_2-0081200,Shrewd-Dreamer,"Narration:
",,"Atria smiles uncertainly down at their clasped palms, tears still pricking her vision. 
"
Chapter_2-0081500,Shrewd-Dreamer,"Atria:
",,"I know the feeling…
"
Chapter_2-0081800,Shrewd-Dreamer,"Narration:
",,"Skye’s eyes widened in surprise at the girl’s sudden willfulness. Yours were too at this point. You knew she had some spunk to her from the way she stood up to her former friends, but you weren’t expecting this from her.
"
Chapter_2-0082100,Shrewd-Dreamer,"Atria:
",,"You know what I think?
"
Chapter_2-0082300,Shrewd-Dreamer,"[Atria2_Nervous Sprite]
",,"[Atria2_Nervous Sprite]
"
Chapter_2-0082600,Shrewd-Dreamer,"Narration:
",,"Atria speaks up once more, looking up at Skye’s eyes. Her smile quirks, awkwardly but genuinely, trying to reassure the taller girl.
"
Chapter_2-0082900,Shrewd-Dreamer,"Atria:
",,"You’ve probably gone through a lot of things that've caused you pain. I’ve had to work on my own things recently and I get that it is so… so scary to trust other people after everything.
"
Chapter_2-0083200,Shrewd-Dreamer,"Narration:
",,"The blonde circles the table to move closer to the bespectacled girl, before pulling at their clasped hands, bringing the two closer together. Her eyes shine brightly with unshed tears.
"
Chapter_2-0083500,Shrewd-Dreamer,"Atria:
",,"But, maybe you’d like some help with it? I think we both could use some practice with this friend thing. Why don’t we try this out together?
"
Chapter_2-0083700,Shrewd-Dreamer,"[Skye_Smile1]
",,"[Skye_Smile1]
"
Chapter_2-0083800,Shrewd-Dreamer,"[Atria1_Happy]
",,"[Atria1_Happy]
"
Chapter_2-0084100,Shrewd-Dreamer,"Narration:
",,"Skye’s eyes are still wide with disbelief, unprepared for the whirlwind of a girl that had just swept her off her feet. A small smile cracks onto her face, still uncertain but now filled with a familiar lost wonder.
"
Chapter_2-0084400,Shrewd-Dreamer,"Skye:
",,"O-okay.
"
Chapter_2-0084700,Shrewd-Dreamer,"Narration:
",,"At this point, you aren’t sure if you should stay in the room. It feels like you’re interrupting something even as the two finally separate, still looking at one another. You finally clear your throat, breaking the two’s reverie, returning their gaze towards you.
"
Chapter_2-0085000,Shrewd-Dreamer,"Player:
",,"Skye, I’m sorry for how I acted. Atria was right, I was worried, but I should’ve been more sensitive. I… shouldn’t have made it about myself.
"
Chapter_2-0085300,Shrewd-Dreamer,"Narration:
",,"Skye smiles at you for the apology, moving towards you and extending an arm for you to grab. You gratefully take it, grasping onto her palm to shake. Her mouth quirks up in a rueful smirk.
"
Chapter_2-0085600,Shrewd-Dreamer,"Skye:
",,"I was getting too in my head, I think. I’m happy that you cared enough to try and snap me out of it.
"
Chapter_2-0085900,Shrewd-Dreamer,"Narration:
",,"You smile at each other, relieved that your fight hadn’t caused irreparable damage to your new friendship. You think about the reason you fought in the first place.
"
Chapter_2-0086100,Shrewd-Dreamer,"[Proceed to two choices: <Don't invite her to the radio club> or <Invite her to the radio club>]
",,"[Proceed to two choices: <Don't invite her to the radio club> or <Invite her to the radio club>]
"
Chapter_2-0086300,Shrewd-Dreamer,"[Choice 1: Don't invite her to the radio club]
",,"[Choice 1: Don't invite her to the radio club]
"
Chapter_2-0086600,Shrewd-Dreamer,"Narration:
",,"You aren't sure how appropriate it would be to bring up the subject again after such a charged exchange, especially considering that the tension was one started by you. You stay quiet, releasing your hold on her hand. 
"
Chapter_2-0086800,Shrewd-Dreamer,"Narration:
",,"To your surprise, a voice pipes up from beside Skye, finally approaching closer after your apologies were finished.
"
Chapter_2-0087100,Shrewd-Dreamer,"Atria [Atria2_Happy]:
",,"Skye? Would you maybe consider joining us? Maybe even if it’s later on?
"
Chapter_2-0087400,Shrewd-Dreamer,"Narration:
",,"You’re surprised once again by the girl’s boldness. Looks like she was the braver one out of the two of you. You smile at Skye, emboldened by your friend to ask again.
"
Chapter_2-0087600,Shrewd-Dreamer,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_2-0087800,Shrewd-Dreamer,"[Choice 2: Invite her to the radio club]
",,"[Choice 2: Invite her to the radio club]
"
Chapter_2-0087900,Shrewd-Dreamer,"Narration:
",,"	[Scene reconverges here]
"
Chapter_2-0088200,Shrewd-Dreamer,"Player:
",,"Would you consider it? Joining us at the club? We’d love to have you.
"
Chapter_2-0088500,Shrewd-Dreamer,"Narration:
",,"You aren’t sure if the invite would be taken well, but Skye smiles softly at the two of you. She nods her head, one of her hands coming up to rest on her waist as the next words come out of her mouth.
"
Chapter_2-0088800,Shrewd-Dreamer,"Skye [Skye_Smile2]:
",,"Well, you two do look like you could use some help. Where do you think we should start?
"
Chapter_2-0089100,Shrewd-Dreamer,"Narration:
",,"Atria smiles softly as she takes Skye’s hand in hers once more, dragging her to sit on the table as they start discussing ideas for the radio club, what they would prepare for the first broadcast, what news was popular in the school.
"
Chapter_2-0089300,Shrewd-Dreamer,"Narration:
",,"Whatever it is, it seems like they're having fun. You can hear Skye snorting with laughter, Atria’s quieter giggles interspersed a little more rarely in the conversation. 
"
Chapter_2-0089500,Shrewd-Dreamer,"Narration:
",,"You smile at them as you move to settle on the table.
"
Chapter_2-0089700,Shrewd-Dreamer,"[Skye CG]
",,"[Skye CG]
"
Chapter_2-0089900,Shrewd-Dreamer,"Narration:
",,"Kyo slips into the room in the middle of all the excitement, quietly sneaking into the corner of the room, settling for looking at what was going on.
"
Chapter_2-0090100,Shrewd-Dreamer,"Narration:
",,"You move to greet him – and maybe grill him for missing yet another certified moment with your new club members – when Kyo motions for you to stop.
"
Chapter_2-0090300,Shrewd-Dreamer,"Narration:
",,"He moves his hands in a shushing motion, gesturing for you to be quiet. The two girls continue their excited discussion, completely unaware of Kyo’s entrance.
"
Chapter_2-0090500,Shrewd-Dreamer,"Narration:
",,"You nod your head at the blue haired boy, returning to look once more at your new friends fondly. You definitely don't want to interrupt their bonding either.
"
Chapter_2-0090700,Shrewd-Dreamer,"Narration:
",,"You'll have time for more proper introductions later.
"
